	Ground Truth	Predicted
1470	NA	NA
1471	NA	NA
1472	NA	NA
1473	NA	NA
1474	NA	NA
1475	NA	NA
1476	NA	NA
1477	GO:0005783	NA
1478	GO:0005783	NA
1479	GO:0005783	NA
1480	GO:0005783	NA
1481	GO:0005783	NA
1482	GO:0005783	NA
1483	GO:0005783	NA
1484	GO:0005783	NA
1485	GO:0005783	NA
1486	GO:0005783	NA
1487	GO:0005783	NA
1488	GO:0005783	NA
1489	GO:0005783	NA
1490	GO:0005783	NA
1491	GO:0005783	NA
1492	GO:0005783	NA
1493	GO:0005783	NA
1494	GO:0005783	NA
1495	GO:0005783	NA
1496	GO:0005783	NA
1497	GO:0005783	NA
1498	GO:0005783	NA
1499	GO:0005783	NA
1500	NA	NA
1501	NA	NA
1502	NA	NA
1503	NA	NA
1504	NA	NA
1505	NA	NA
1506	NA	NA
1507	NA	NA
1508	NA	NA
1509	NA	NA
1510	NA	NA
1511	GO:0005783	NA
1512	GO:0005783	NA
1513	GO:0005783	NA
1514	GO:0005783	NA
1515	GO:0005783	NA
1516	GO:0005783	NA
1517	GO:0005783	NA
1518	GO:0005783	NA
1519	GO:0005783	NA
1520	GO:0005783	NA
1521	GO:0005783	NA
1522	GO:0005783	NA
1523	GO:0005783	NA
1524	GO:0005783	NA
1525	GO:0005783	NA
1526	GO:0005783	NA
1527	GO:0005783	NA
1528	GO:0005783	NA
1529	GO:0005783	NA
1530	GO:0005783	NA
1531	GO:0005783	NA
1532	GO:0005783	NA
1533	GO:0005783	NA
1534	GO:0005783	NA
1535	GO:0005783	NA
1536	GO:0005783	NA
1537	GO:0005783	NA
1538	GO:0005783	NA
1539	GO:0005783	NA
1540	GO:0005783	NA
1541	GO:0005783	NA
1542	GO:0005783	NA
1543	GO:0005783	NA
1544	GO:0005783	NA
1545	GO:0005783	NA
1546	GO:0005783	NA
1547	GO:0005783	NA
1548	GO:0005783	NA
1549	GO:0005783	NA
1550	GO:0005783	NA
1551	GO:0005783	NA
1552	GO:0005783	NA
1553	GO:0005783	NA
1554	GO:0005783	NA
1555	GO:0005783	NA
1556	GO:0005783	NA
1557	GO:0005783	NA
1558	GO:0005783	NA
1559	GO:0005783	NA
1560	GO:0005783	NA
1561	GO:0005783	NA
1562	GO:0005783	NA
1563	GO:0005783	NA
1564	GO:0005783	NA
1565	GO:0005783	NA
1566	GO:0005783	NA
1567	GO:0005783	NA
1568	GO:0005783	NA
1569	GO:0005783	NA
1570	GO:0005783	NA
1571	GO:0005783	NA
1572	GO:0005783	NA
1573	GO:0005783	NA
1574	GO:0005783	NA
1575	NA	NA
1576	NA	NA
1577	NA	NA
1578	NA	NA
1579	NA	NA
1580	NA	NA
1581	NA	NA
1582	NA	NA
1583	NA	NA
1584	NA	NA
1585	NA	NA
1586	NA	NA
1587	NA	NA
1588	NA	NA
1589	NA	NA
1590	NA	NA
1591	NA	NA
1592	NA	NA
1593	NA	NA
1594	NA	NA
1595	NA	NA
1596	NA	NA
1597	NA	NA
1598	NA	NA
1599	NA	NA
1600	NA	NA
1601	NA	NA
1602	NA	NA
1603	NA	NA
1604	NA	NA
1605	NA	NA
1606	NA	NA
1607	NA	NA
1608	NA	NA
1609	NA	NA
1610	NA	NA
1611	NA	NA
1612	NA	NA
1613	NA	NA
1614	NA	NA
1615	NA	NA
1616	NA	NA
1617	NA	NA
1618	NA	NA
1619	NA	NA
1620	NA	NA
1621	NA	NA
1622	NA	NA
1623	NA	NA
1624	GO:0005623	GO:0005623
1625	NA	NA
1626	NA	NA
1627	NA	NA
1628	NA	NA
1629	NA	NA
1630	NA	NA
1631	NA	NA
1632	NA	NA
1633	NA	NA
1634	NA	NA
1635	NA	NA
1636	NA	NA
1637	NA	NA
1638	NA	NA
1639	NA	NA
1640	NA	NA
1641	NA	NA
1642	NA	NA
1643	NA	NA
1644	NA	NA
1645	NA	NA
1646	NA	NA
1647	NA	NA
1648	NA	NA
1649	NA	NA
1650	NA	NA
1651	NA	NA
1652	NA	NA
1653	NA	NA
1654	NA	NA
1655	NA	NA
1656	NA	NA
1657	GO:0005783	NA
1658	GO:0005783	NA
1659	GO:0005783	NA
1660	GO:0005783	NA
1661	GO:0005783	NA
1662	GO:0005783	NA
1663	GO:0005783	NA
1664	GO:0005783	NA
1665	GO:0005783	NA
1666	GO:0005783	NA
1667	GO:0005783	NA
1668	GO:0005783	NA
1669	GO:0005783	NA
1670	GO:0005783	NA
1671	GO:0005783	NA
1672	GO:0005783	NA
1673	GO:0005783	NA
1674	GO:0005783	NA
1675	GO:0005783	NA
1676	GO:0005783	NA
1677	GO:0005783	NA
1678	GO:0005783	NA
1679	GO:0005783	NA
1680	GO:0005783	NA
1681	GO:0005783	NA
1682	GO:0005783	NA
1683	GO:0005783	NA
1684	GO:0005783	NA
1685	GO:0005783	NA
1686	GO:0005783	NA
1687	GO:0005783	NA
1688	GO:0005783	NA
1689	GO:0005783	NA
1690	GO:0005783	NA
1691	GO:0005783	NA
1692	GO:0005783	NA
1693	GO:0005783	NA
1694	GO:0005783	NA
1695	GO:0005783	NA
1696	GO:0005783	NA
1697	GO:0005783	NA
1698	GO:0005783	NA
1699	GO:0005783	NA
1700	GO:0005783	NA
1701	GO:0005783	NA
1702	GO:0005783	NA
1703	GO:0005783	NA
1704	GO:0005783	NA
1705	GO:0005783	NA
1706	GO:0005783	NA
1707	GO:0005783	NA
1708	GO:0005783	NA
1709	GO:0005783	NA
1710	GO:0005783	NA
1711	GO:0005783	NA
1712	GO:0005783	NA
1713	GO:0005783	NA
1714	GO:0005783	NA
1715	GO:0005783	NA
1716	GO:0005783	NA
1717	GO:0005783	NA
1718	GO:0005783	NA
1719	GO:0005783	NA
1720	GO:0005783	NA
1721	GO:0005783	NA
1722	GO:0005783	NA
1723	GO:0005783	NA
1724	GO:0005783	NA
1725	NA	NA
1726	NA	NA
1727	NA	NA
1728	NA	NA
1729	NA	NA
1730	NA	NA
1731	GO:0042995	NA
1732	NA	NA
1733	NA	NA
1734	NA	NA
1735	NA	NA
1736	NA	NA
1737	NA	NA
1738	NA	NA
1739	NA	NA
1740	NA	NA
1741	NA	NA
1742	NA	NA
1743	NA	NA
1744	NA	NA
1745	NA	NA
1746	NA	NA
1747	NA	NA
1748	NA	NA
1749	NA	NA
1750	NA	NA
1751	NA	NA
1752	NA	NA
1753	NA	NA
1754	NA	NA
1755	NA	NA
1756	NA	NA
1757	NA	NA
1758	NA	NA
1759	NA	NA
1760	NA	NA
1761	NA	NA
1762	GO:0016020	NA
1763	NA	NA
1764	NA	NA
1765	GO:0005783	NA
1766	GO:0005783	NA
1767	GO:0005783	NA
1768	GO:0005783	NA
1769	GO:0005783	NA
1770	GO:0005783	NA
1771	GO:0005783	NA
1772	GO:0005783	NA
1773	GO:0005783	NA
1774	GO:0005783	NA
1775	GO:0005783	NA
1776	GO:0005783	NA
1777	GO:0005783	NA
1778	GO:0005783	NA
1779	GO:0005783	NA
1780	GO:0005783	NA
1781	GO:0005783	NA
1782	GO:0005783	NA
1783	GO:0005783	NA
1784	GO:0005783	NA
1785	GO:0005783	NA
1786	GO:0005783	NA
1787	GO:0005783	NA
1788	GO:0005783	NA
1789	GO:0005783	NA
1790	GO:0005783	NA
1791	GO:0005783	NA
1792	GO:0005783	NA
1793	GO:0005783	NA
1794	GO:0005783	NA
1795	GO:0005783	NA
1796	GO:0005783	NA
1797	GO:0005783	NA
1798	GO:0005783	NA
1799	GO:0005783	NA
1800	NA	NA
1801	NA	NA
1802	NA	NA
1803	NA	NA
1804	NA	NA
1805	NA	NA
1806	NA	NA
1807	NA	NA
1808	NA	NA
1809	NA	NA
1810	NA	NA
1811	NA	NA
1812	NA	NA
1813	NA	NA
1814	NA	NA
1815	NA	NA
1816	NA	NA
1817	NA	NA
1818	NA	NA
1819	NA	NA
1820	NA	NA
1821	NA	NA
1822	NA	NA
1823	NA	NA
1824	NA	NA
1825	NA	NA
1826	NA	NA
1827	NA	NA
1828	NA	NA
1829	NA	NA
1830	NA	NA
1831	NA	NA
1832	NA	NA
1833	NA	NA
1834	NA	NA
1835	NA	NA
1836	NA	NA
1837	NA	NA
1838	NA	NA
1839	NA	NA
1840	NA	NA
1841	NA	NA
1842	NA	NA
1843	NA	NA
1844	NA	NA
1845	NA	NA
1846	NA	NA
1847	NA	NA
1848	NA	NA
1849	NA	NA
1850	NA	NA
1851	NA	NA
1852	NA	NA
1853	NA	NA
1854	NA	NA
1855	NA	NA
1856	NA	NA
1857	NA	NA
1858	NA	NA
1859	NA	NA
1860	NA	NA
1861	NA	NA
1862	NA	NA
1863	NA	NA
1864	NA	NA
1865	NA	NA
1866	NA	NA
1867	NA	NA
1868	NA	NA
1869	NA	NA
1870	NA	NA
1871	NA	NA
1872	NA	NA
1873	NA	NA
1874	NA	NA
1875	NA	NA
1876	NA	NA
1877	NA	NA
1878	NA	NA
1879	NA	NA
1880	NA	NA
1881	NA	NA
1882	NA	NA
1883	NA	NA
1884	NA	NA
1885	NA	NA
1886	NA	NA
1887	NA	NA
1888	NA	NA
1889	NA	NA
1890	NA	NA
1891	NA	NA
1892	NA	NA
1893	NA	NA
1894	NA	NA
1895	NA	NA
1896	NA	NA
1897	NA	NA
1898	NA	NA
1899	NA	NA
1900	GO:0005783	NA
1901	GO:0005783	NA
1902	GO:0005783	NA
1903	GO:0005783	NA
1904	GO:0005783	NA
1905	GO:0005783	NA
1906	GO:0005783	NA
1907	GO:0005783	NA
1908	GO:0005783	NA
1909	GO:0005783	NA
1910	GO:0005783	NA
1911	GO:0005783	NA
1912	GO:0005783	NA
1913	GO:0005783	NA
1914	GO:0005783	NA
1915	GO:0005783	NA
1916	GO:0005783	NA
1917	GO:0005783	NA
1918	GO:0005783	NA
1919	GO:0005783	NA
1920	GO:0005783	NA
1921	GO:0005783	NA
1922	GO:0005783	NA
1923	GO:0005783	NA
1924	GO:0005783	NA
1925	GO:0005783	NA
1926	GO:0005783	NA
1927	GO:0005783	NA
1928	GO:0005783	NA
1929	GO:0005783	NA
1930	GO:0005783	NA
1931	GO:0005783	NA
1932	GO:0005783	NA
1933	GO:0005783	NA
1934	GO:0005783	NA
1935	GO:0005783	NA
1936	GO:0005783	NA
1937	GO:0005783	NA
1938	GO:0005783	NA
1939	GO:0005783	NA
1940	GO:0005783	NA
1941	GO:0005783	NA
1942	GO:0005783	NA
1943	GO:0005783	NA
1944	GO:0005783	NA
1945	GO:0005783	NA
1946	GO:0005783	NA
1947	GO:0005783	NA
1948	GO:0005783	NA
1949	GO:0005783	NA
1950	NA	NA
1951	NA	NA
1952	NA	NA
1953	NA	NA
1954	NA	NA
1955	NA	NA
1956	NA	NA
1957	NA	NA
1958	NA	NA
1959	NA	NA
1960	NA	NA
1961	GO:0005783	NA
1962	GO:0005783	NA
1963	GO:0005783	NA
1964	GO:0005783	NA
1965	GO:0005783	NA
1966	GO:0005783	NA
1967	GO:0005783	NA
1968	GO:0005783	NA
1969	GO:0005783	NA
1970	GO:0005783	NA
1971	GO:0005783	NA
1972	GO:0005783	NA
1973	GO:0005783	NA
1974	GO:0005783	NA
1975	GO:0005783	NA
1976	GO:0005783	NA
1977	GO:0005783	NA
1978	GO:0005783	NA
1979	GO:0005783	NA
1980	GO:0005783	NA
1981	GO:0005783	NA
1982	GO:0005783	NA
1983	GO:0005783	NA
1984	GO:0005783	NA
1985	GO:0005783	NA
1986	GO:0005783	NA
1987	GO:0005783	NA
1988	GO:0005783	NA
1989	GO:0005783	NA
1990	GO:0005783	NA
1991	GO:0005783	NA
1992	GO:0005783	NA
1993	GO:0005783	NA
1994	GO:0005783	NA
1995	GO:0005783	NA
1996	GO:0005783	NA
1997	GO:0005783	NA
1998	GO:0005783	NA
1999	GO:0005783	NA
2000	GO:0005783	NA
2001	GO:0005783	NA
2002	GO:0005783	NA
2003	GO:0005783	NA
2004	GO:0005783	NA
2005	GO:0005783	NA
2006	GO:0005783	NA
2007	GO:0005783	NA
2008	GO:0005783	NA
2009	GO:0005783	NA
2010	GO:0005783	NA
2011	GO:0005783	NA
2012	GO:0005783	NA
2013	GO:0005783	NA
2014	GO:0005783	NA
2015	GO:0005783	NA
2016	GO:0005783	NA
2017	GO:0005783	NA
2018	GO:0005783	NA
2019	GO:0005783	NA
2020	GO:0005783	NA
2021	GO:0005783	NA
2022	GO:0005783	NA
2023	GO:0005783	NA
2024	GO:0005783	NA
2025	NA	NA
2026	NA	NA
2027	GO:0005623	GO:0005623
2028	NA	NA
2029	NA	NA
2030	NA	NA
2031	NA	NA
2032	NA	NA
2033	NA	NA
2034	NA	NA
2035	NA	NA
2036	NA	NA
2037	NA	NA
2038	NA	NA
2039	NA	NA
2040	NA	NA
2041	NA	NA
2042	GO:0005623	GO:0005623
2043	NA	NA
2044	NA	NA
2045	NA	NA
2046	NA	NA
2047	NA	NA
2048	NA	NA
2049	NA	NA
2050	NA	NA
2051	NA	NA
2052	NA	NA
2053	NA	NA
2054	NA	NA
2055	NA	NA
2056	NA	NA
2057	NA	NA
2058	NA	NA
2059	NA	NA
2060	NA	NA
2061	NA	NA
2062	NA	NA
2063	NA	NA
2064	NA	NA
2065	NA	NA
2066	NA	NA
2067	NA	NA
2068	GO:0005623	GO:0005623
2069	NA	NA
2070	NA	NA
2071	NA	NA
2072	NA	NA
2073	NA	NA
2074	NA	NA
2075	NA	NA
2076	NA	NA
2077	NA	NA
2078	NA	NA
2079	NA	NA
2080	NA	NA
2081	NA	NA
2082	NA	NA
2083	NA	NA
2084	NA	NA
2085	GO:0005783	NA
2086	GO:0005783	NA
2087	GO:0005783	NA
2088	GO:0005783	NA
2089	GO:0005783	NA
2090	GO:0005783	NA
2091	GO:0005783	NA
2092	GO:0005783	NA
2093	GO:0005783	NA
2094	GO:0005783	NA
2095	GO:0005783	NA
2096	GO:0005783	NA
2097	GO:0005783	NA
2098	GO:0005783	NA
2099	GO:0005783	NA
2100	NA	NA
2101	NA	NA
2102	NA	NA
2103	NA	NA
2104	NA	NA
2105	NA	NA
2106	NA	NA
2107	NA	NA
2108	NA	NA
2109	NA	NA
2110	NA	NA
2111	NA	NA
2112	NA	NA
2113	NA	NA
2114	NA	NA
2115	NA	NA
2116	NA	NA
2117	NA	NA
2118	NA	NA
2119	NA	NA
2120	NA	NA
2121	NA	NA
2122	NA	NA
2123	NA	NA
2124	NA	NA
2125	NA	NA
2126	NA	NA
2127	NA	NA
2128	NA	NA
2129	NA	NA
2130	NA	NA
2131	NA	NA
2132	NA	NA
2133	NA	NA
2134	NA	NA
2135	NA	NA
2136	NA	NA
2137	NA	NA
2138	NA	NA
2139	NA	NA
2140	NA	NA
2141	NA	NA
2142	NA	NA
2143	NA	NA
2144	NA	NA
2145	NA	NA
2146	NA	NA
2147	NA	NA
2148	NA	NA
2149	NA	NA
2150	NA	NA
2151	NA	NA
2152	NA	NA
2153	NA	NA
2154	NA	NA
2155	NA	NA
2156	NA	NA
2157	NA	NA
2158	NA	NA
2159	NA	NA
2160	NA	NA
2161	NA	NA
2162	NA	NA
2163	NA	NA
2164	NA	NA
2165	NA	NA
2166	NA	NA
2167	NA	NA
2168	NA	NA
2169	NA	NA
2170	NA	NA
2171	NA	NA
2172	NA	NA
2173	NA	NA
2174	NA	NA
2175	NA	NA
2176	NA	NA
2177	NA	NA
2178	NA	NA
2179	NA	NA
2180	NA	NA
2181	GO:0005783	NA
2182	GO:0005783	NA
2183	GO:0005783	NA
2184	GO:0005783	NA
2185	GO:0005783	NA
2186	GO:0005783	NA
2187	GO:0005783	NA
2188	GO:0005783	NA
2189	GO:0005783	NA
2190	GO:0005783	NA
2191	GO:0005783	NA
2192	GO:0005783	NA
2193	GO:0005783	NA
2194	GO:0005783	NA
2195	GO:0005783	NA
2196	GO:0005783	NA
2197	GO:0005783	NA
2198	GO:0005783	NA
2199	GO:0005783	NA
2200	GO:0005783	NA
2201	GO:0005783	NA
2202	GO:0005783	NA
2203	GO:0005783	NA
2204	GO:0005783	NA
2205	GO:0005783	NA
2206	GO:0005783	NA
2207	GO:0005783	NA
2208	GO:0005783	NA
2209	GO:0005783	NA
2210	GO:0005783	NA
2211	GO:0005783	NA
2212	GO:0005783	NA
2213	GO:0005783	NA
2214	GO:0005783	NA
2215	GO:0005783	NA
2216	GO:0005783	NA
2217	GO:0005783	NA
2218	GO:0005783	NA
2219	GO:0005783	NA
2220	GO:0005783	NA
2221	GO:0005783	NA
2222	GO:0005783	NA
2223	GO:0005783	NA
2224	GO:0005783	NA
2225	GO:0005783	NA
2226	GO:0005783	NA
2227	GO:0005783	NA
2228	GO:0005783	NA
2229	GO:0005783	NA
2230	GO:0005783	NA
2231	GO:0005783	NA
2232	GO:0005783	NA
2233	GO:0005783	NA
2234	GO:0005783	NA
2235	GO:0005783	NA
2236	GO:0005783	NA
2237	GO:0005783	NA
2238	GO:0005783	NA
2239	GO:0005783	NA
2240	GO:0005783	NA
2241	GO:0005783	NA
2242	GO:0005783	NA
2243	GO:0005783	NA
2244	GO:0005783	NA
2245	GO:0005783	NA
2246	GO:0005783	NA
2247	GO:0005783	NA
2248	GO:0005783	NA
2249	GO:0005783	NA
2250	NA	NA
2251	NA	NA
2252	NA	NA
2253	NA	NA
2254	NA	NA
2255	NA	NA
2256	NA	NA
2257	NA	NA
2258	NA	NA
2259	NA	NA
2260	NA	NA
2261	NA	NA
2262	NA	NA
2263	NA	NA
2264	NA	NA
2265	NA	NA
2266	NA	NA
2267	NA	NA
2268	NA	NA
2269	NA	NA
2270	NA	NA
2271	NA	NA
2272	NA	NA
2273	NA	NA
2274	NA	NA
2275	NA	NA
2276	NA	NA
2277	NA	NA
2278	NA	NA
2279	NA	NA
2280	NA	NA
2281	NA	NA
2282	NA	NA
2283	NA	NA
2284	NA	NA
2285	NA	NA
2286	NA	NA
2287	NA	NA
2288	NA	NA
2289	NA	NA
2290	NA	NA
2291	NA	NA
2292	NA	NA
2293	NA	NA
2294	NA	NA
2295	NA	NA
2296	NA	NA
2297	NA	NA
2298	NA	NA
2299	NA	NA
2300	NA	NA
2301	NA	NA
2302	NA	NA
2303	NA	NA
2304	NA	NA
2305	NA	NA
2306	NA	NA
2307	NA	NA
2308	NA	NA
2309	NA	NA
2310	NA	NA
2311	NA	NA
2312	NA	NA
2313	NA	NA
2314	NA	NA
2315	NA	NA
2316	NA	NA
2317	NA	NA
2318	NA	NA
2319	NA	NA
2320	NA	NA
2321	NA	NA
2322	NA	NA
2323	NA	NA
2324	NA	NA
2325	NA	NA
2326	NA	NA
2327	NA	NA
2328	NA	NA
2329	NA	NA
2330	NA	NA
2331	NA	NA
2332	GO:0005694	GO:0005694
2333	NA	NA
2334	NA	NA
2335	NA	NA
2336	NA	NA
2337	NA	NA
2338	NA	NA
2339	NA	NA
2340	NA	NA
2341	NA	NA
2342	NA	NA
2343	NA	NA
2344	NA	NA
2345	NA	NA
2346	NA	NA
2347	NA	NA
2348	NA	NA
2349	NA	NA
2350	NA	NA
2351	NA	NA
2352	NA	NA
2353	NA	NA
2354	NA	NA
2355	NA	NA
2356	NA	NA
2357	NA	NA
2358	NA	NA
2359	NA	NA
2360	NA	NA
2361	NA	NA
2362	NA	NA
2363	NA	NA
2364	NA	NA
2365	GO:0005694	GO:0005694
2366	NA	NA
2367	NA	NA
2368	NA	NA
2369	NA	NA
2370	NA	NA
2371	NA	NA
2372	NA	NA
2373	NA	NA
2374	NA	NA
2375	NA	NA
2376	NA	NA
2377	NA	NA
2378	NA	NA
2379	NA	NA
2380	NA	NA
2381	GO:0005694	GO:0005694
2382	NA	NA
2383	NA	NA
2384	NA	NA
2385	NA	NA
2386	NA	NA
2387	NA	NA
2388	NA	NA
2389	NA	NA
2390	NA	NA
2391	NA	NA
2392	NA	NA
2393	NA	NA
2394	NA	NA
2395	NA	NA
2396	NA	NA
2397	NA	NA
2398	NA	NA
2399	NA	NA
2400	NA	NA
2401	NA	NA
2402	NA	NA
2403	NA	NA
2404	NA	NA
2405	NA	NA
2406	NA	NA
2407	NA	NA
2408	NA	NA
2409	NA	NA
2410	NA	NA
2411	NA	NA
2412	NA	NA
2413	NA	NA
2414	NA	NA
2415	NA	NA
2416	NA	NA
2417	NA	NA
2418	GO:0005623	GO:0005623
2419	NA	NA
2420	NA	NA
2421	NA	NA
2422	NA	NA
2423	NA	NA
2424	NA	NA
2425	NA	NA
2426	NA	NA
2427	NA	NA
2428	NA	NA
2429	NA	NA
2430	NA	NA
2431	NA	NA
2432	NA	NA
2433	NA	NA
2434	NA	NA
2435	GO:0005623	GO:0005623
2436	NA	NA
2437	GO:0005737	NA
2438	NA	NA
2439	NA	NA
2440	NA	NA
2441	GO:0019814	GO:0019814
2442	NA	NA
2443	NA	NA
2444	NA	NA
2445	NA	NA
2446	NA	NA
2447	NA	NA
2448	NA	NA
2449	NA	NA
2450	NA	NA
2451	NA	NA
2452	NA	NA
2453	NA	NA
2454	NA	NA
2455	NA	NA
2456	NA	NA
2457	NA	NA
2458	NA	NA
2459	NA	NA
2460	NA	NA
2461	NA	NA
2462	NA	NA
2463	NA	NA
2464	NA	NA
2465	NA	NA
2466	NA	NA
2467	NA	NA
2468	NA	NA
2469	NA	NA
2470	NA	NA
2471	NA	NA
2472	NA	NA
2473	NA	NA
2474	NA	NA
2475	NA	NA
2476	NA	NA
2477	NA	NA
2478	NA	NA
2479	NA	NA
2480	NA	NA
2481	NA	NA
2482	GO:0005783	NA
2483	GO:0005783	NA
2484	GO:0005783	NA
2485	GO:0005783	NA
2486	GO:0005783	NA
2487	GO:0005783	NA
2488	GO:0005783	NA
2489	GO:0005783	NA
2490	GO:0005783	NA
2491	GO:0005783	NA
2492	GO:0005783	NA
2493	GO:0005783	NA
2494	GO:0005783	NA
2495	GO:0005783	NA
2496	GO:0005783	NA
2497	GO:0005783	NA
2498	GO:0005783	NA
2499	GO:0005783	NA
2500	GO:0005783	NA
2501	GO:0005783	NA
2502	GO:0005783	NA
2503	GO:0005783	NA
2504	GO:0005783	NA
2505	GO:0005783	NA
2506	GO:0005783	NA
2507	GO:0005783	NA
2508	GO:0005783	NA
2509	GO:0005783	NA
2510	GO:0005783	NA
2511	GO:0005783	NA
2512	GO:0005783	NA
2513	GO:0005783	NA
2514	GO:0005783	NA
2515	GO:0005783	NA
2516	GO:0005783	NA
2517	GO:0005783	NA
2518	GO:0005783	NA
2519	GO:0005783	NA
2520	GO:0005783	NA
2521	GO:0005783	NA
2522	GO:0005783	NA
2523	GO:0005783	NA
2524	GO:0005783	NA
2525	GO:0005783	NA
2526	GO:0005783	NA
2527	GO:0005783	NA
2528	GO:0005783	NA
2529	GO:0005783	NA
2530	GO:0005783	NA
2531	GO:0005783	NA
2532	GO:0005783	NA
2533	GO:0005783	NA
2534	GO:0005783	NA
2535	GO:0005783	NA
2536	GO:0005783	NA
2537	GO:0005783	NA
2538	GO:0005783	NA
2539	GO:0005783	NA
2540	GO:0005783	NA
2541	GO:0005783	NA
2542	GO:0005783	NA
2543	GO:0005783	NA
2544	GO:0005783	NA
2545	GO:0005783	NA
2546	GO:0005783	NA
2547	GO:0005783	NA
2548	GO:0005783	NA
2549	GO:0005783	NA
2550	NA	NA
2551	NA	NA
2552	NA	NA
2553	NA	NA
2554	NA	NA
2555	NA	NA
2556	NA	NA
2557	NA	NA
2558	NA	NA
2559	NA	NA
2560	NA	NA
2561	NA	NA
2562	NA	NA
2563	NA	NA
2564	NA	NA
2565	NA	GO:0008091
2566	NA	NA
2567	NA	NA
2568	NA	NA
2569	NA	NA
2570	NA	NA
2571	NA	NA
2572	NA	NA
2573	NA	NA
2574	NA	NA
2575	NA	NA
2576	NA	NA
2577	NA	NA
2578	NA	NA
2579	NA	NA
2580	NA	NA
2581	NA	NA
2582	NA	NA
2583	NA	NA
2584	NA	NA
2585	NA	NA
2586	NA	NA
2587	NA	NA
2588	NA	NA
2589	NA	NA
2590	NA	NA
2591	NA	NA
2592	NA	NA
2593	NA	NA
2594	NA	NA
2595	NA	NA
2596	NA	NA
2597	NA	NA
2598	NA	NA
2599	NA	NA
2600	NA	NA
2601	NA	NA
2602	NA	NA
2603	NA	NA
2604	GO:0005623	GO:0005623
2605	NA	NA
2606	NA	NA
2607	NA	NA
2608	NA	NA
2609	NA	NA
2610	GO:0005623	GO:0005623
2611	NA	NA
2612	NA	NA
2613	NA	NA
2614	NA	NA
2615	NA	NA
2616	GO:0005623	GO:0005623
2617	NA	NA
2618	NA	NA
2619	NA	NA
2620	NA	NA
2621	NA	NA
2622	NA	NA
2623	NA	NA
2624	GO:0005623	GO:0005623
2625	NA	NA
2626	NA	NA
2627	NA	NA
2628	NA	NA
2629	NA	NA
2630	NA	NA
2631	NA	NA
2632	NA	NA
2633	NA	NA
2634	NA	NA
2635	NA	NA
2636	NA	NA
2637	NA	NA
2638	NA	NA
2639	NA	NA
2640	NA	NA
2641	NA	NA
2642	NA	NA
2643	NA	NA
2644	NA	NA
2645	NA	NA
2646	NA	NA
2647	NA	NA
2648	NA	NA
2649	NA	NA
2650	NA	NA
2651	NA	NA
2652	NA	NA
2653	NA	NA
2654	NA	NA
2655	NA	NA
2656	NA	NA
2657	NA	NA
2658	NA	NA
2659	NA	NA
2660	NA	NA
2661	NA	NA
2662	NA	NA
2663	NA	NA
2664	NA	NA
2665	NA	NA
2666	NA	NA
2667	NA	NA
2668	NA	NA
2669	NA	NA
2670	NA	NA
2671	NA	NA
2672	NA	NA
2673	NA	NA
2674	NA	NA
2675	NA	NA
2676	NA	NA
2677	NA	NA
2678	NA	NA
2679	NA	NA
2680	NA	NA
2681	NA	NA
2682	NA	NA
2683	NA	NA
2684	NA	NA
2685	NA	NA
2686	GO:0005783	NA
2687	GO:0005783	NA
2688	GO:0005783	NA
2689	GO:0005783	NA
2690	GO:0005783	NA
2691	GO:0005783	NA
2692	GO:0005783	NA
2693	GO:0005783	NA
2694	GO:0005783	NA
2695	GO:0005783	NA
2696	GO:0005783	NA
2697	GO:0005783	NA
2698	GO:0005783	NA
2699	GO:0005783	NA
2700	GO:0005737	NA
2701	GO:0005737	NA
2702	GO:0005737	NA
2703	NA	NA
2704	NA	NA
2705	NA	NA
2706	NA	NA
2707	NA	NA
2708	NA	NA
2709	NA	NA
2710	NA	NA
2711	NA	NA
2712	NA	NA
2713	NA	NA
2714	NA	NA
2715	GO:0005783	NA
2716	GO:0005783	NA
2717	GO:0005783	NA
2718	GO:0005783	NA
2719	GO:0005783	NA
2720	GO:0005783	NA
2721	GO:0005783	NA
2722	GO:0005783	NA
2723	GO:0005783	NA
2724	GO:0005783	NA
2725	GO:0005783	NA
2726	GO:0005783	NA
2727	GO:0005783	NA
2728	GO:0005783	NA
2729	GO:0005783	NA
2730	GO:0005783	NA
2731	GO:0005783	NA
2732	GO:0005783	NA
2733	GO:0005783	NA
2734	GO:0005783	NA
2735	GO:0005783	NA
2736	GO:0005783	NA
2737	GO:0005783	NA
2738	GO:0005783	NA
2739	GO:0005783	NA
2740	GO:0005783	NA
2741	GO:0005783	NA
2742	GO:0005783	NA
2743	GO:0005783	NA
2744	GO:0005783	NA
2745	GO:0005783	NA
2746	GO:0005783	NA
2747	GO:0005783	NA
2748	GO:0005783	NA
2749	GO:0005783	NA
2750	GO:0005783	NA
2751	GO:0005783	NA
2752	GO:0005783	NA
2753	GO:0005783	NA
2754	GO:0005783	NA
2755	GO:0005783	NA
2756	GO:0005783	NA
2757	GO:0005783	NA
2758	GO:0005783	NA
2759	GO:0005783	NA
2760	GO:0005783	NA
2761	GO:0005783	NA
2762	GO:0005783	NA
2763	GO:0005783	NA
2764	GO:0005783	NA
2765	GO:0005783	NA
2766	GO:0005783	NA
2767	GO:0005783	NA
2768	GO:0005783	NA
2769	GO:0005783	NA
2770	GO:0005783	NA
2771	GO:0005783	NA
2772	GO:0005783	NA
